Date,Value
2001-06-06,1077.9174
2001-05-30,1080.8987
2001-05-23,1083.1691
2001-05-16,1084.4726
2001-05-09,1088.2025
2001-05-02,1088.4268
2001-04-25,1088.1656
2001-04-18,1089.0767
2001-04-11,1090.1539
2001-04-04,1088.9192
2001-03-28,1092.2003
2001-03-21,1090.9968
2001-03-14,1092.2926
2001-03-07,1093.7924
2001-02-28,1097.1139
2001-02-21,1094.0677
2001-02-14,1091.7153
2001-02-07,1094.6091
2001-01-31,1094.9941
2001-01-24,1097.867
2001-01-17,1093.637
2001-01-10,1092.1982
2001-01-03,1090.641
2000-12-27,1090.352
2000-12-20,1088.2654
2000-12-13,1078.0713
2000-12-06,1080.9916
2000-11-29,1080.4951
2000-11-22,1081.2596
2000-11-15,1083.228
2000-11-08,1076.3967
2000-11-01,1080.7281
2000-10-25,1080.046
2000-10-18,1075.2476
2000-10-11,1076.6811
2000-10-04,1077.0216
2000-09-27,1077.0296
2000-09-20,1074.7376
2000-09-13,1065.5199
2000-09-06,1071.6562
2000-08-30,1069.2707
2000-08-23,1072.9034
2000-08-16,1071.8379
2000-08-09,1072.7022
2000-08-02,1069.6998
2000-07-26,1069.8827
2000-07-19,1068.1652
2000-07-12,1068.7093
2000-07-05,1066.048
2000-06-28,1063.0326
2000-06-21,1065.8997
2000-06-14,1060.2461
2000-06-07,1061.8107
2000-05-31,1056.0624
2000-05-24,1054.9546
2000-05-17,1052.7218
2000-05-10,1048.5112
2000-05-03,1043.866
2000-04-26,1038.892
2000-04-19,1035.3692
2000-04-12,1031.3296
2000-04-05,1027.6684
2000-03-29,1027.9639
2000-03-22,1028.8683
2000-03-15,1028.1406
2000-03-08,1021.1246
2000-03-01,1016.8312
2000-02-23,1014.8816
2000-02-16,1019.0481
2000-02-09,1016.097
2000-02-02,1017.0505
2000-01-26,1006.1101
2000-01-19,1002.5115
2000-01-12,999.0099
2000-01-05,995.4711
1999-12-29,1000.2056
1999-12-22,999.5936
1999-12-15,1001.9108
1999-12-08,1003.6461
1999-12-01,1005.2307
1999-11-24,1001.2147
1999-11-17,1000.4096
1999-11-10,997.8874
1999-11-03,992.8686
1999-10-27,982.432
1999-10-20,978.7767
1999-10-13,969.969
1999-10-06,972.5399
1999-09-29,976.0529
1999-09-22,973.458
1999-09-15,974.9957
1999-09-08,975.4259
1999-09-01,975.7234
1999-08-25,971.9171
1999-08-18,966.1764
1999-08-11,965.6018
1999-08-04,964.1632
1999-07-28,962.4666
1999-07-21,958.9739
1999-07-14,957.1925
1999-07-07,952.8009
1999-06-30,951.8699
1999-06-23,950.4487
1999-06-16,951.2646
1999-06-09,947.4565
1999-06-02,945.2173
1999-05-26,941.7881
1999-05-19,939.9155
1999-05-12,943.5479
1999-05-05,943.2875
1999-04-28,944.6884
1999-04-21,949.7599
1999-04-14,947.9678
1999-04-07,947.7716
1999-03-31,948.8189
1999-03-24,949.2081
1999-03-17,943.7506
1999-03-10,938.5219
1999-03-03,939.2565
1999-02-24,935.7499
1999-02-17,935.4493
1999-02-10,935.7579
1999-02-03,934.6785
1999-01-27,936.6234
1999-01-20,939.2097
1999-01-13,938.5798
1999-01-06,939.0924
1998-12-30,936.7683
1998-12-23,936.2891
1998-12-16,941.2579
1998-12-09,942.5417
1998-12-02,938.8664
1998-11-25,942.5239
1998-11-18,944.3956
1998-11-11,942.748
1998-11-04,940.7156
1998-10-28,938.869
1998-10-21,934.2694
1998-10-14,927.7187
1998-10-07,920.2978
1998-09-30,913.3193
1998-09-23,915.3119
1998-09-16,913.6826
1998-09-09,907.874
1998-09-02,906.3392
1998-08-26,905.2013
1998-08-19,904.5678
1998-08-12,902.7455
1998-08-05,899.5067
1998-07-29,900.5593
1998-07-22,896.3242
1998-07-15,897.9926
1998-07-08,895.1702
1998-07-01,895.1499
1998-06-24,892.1141
1998-06-17,892.6497
1998-06-10,888.605
1998-06-03,884.7855
1998-05-27,880.5683
1998-05-20,877.7474
1998-05-13,870.9508
1998-05-06,869.9173
1998-04-29,865.3755
1998-04-22,864.2804
1998-04-15,864.8024
1998-04-08,862.9377
1998-04-01,862.6266
1998-03-25,864.506
1998-03-18,864.8977
1998-03-11,869.9311
1998-03-04,870.5014
1998-02-25,865.7955
1998-02-18,861.758
1998-02-11,858.7115
1998-02-04,858.32
1998-01-28,856.5991
1998-01-21,857.5743
1998-01-14,852.9321
1998-01-07,854.1159
1997-12-31,851.1794
1997-12-24,847.7215
1997-12-17,842.5321
1997-12-10,839.7974
1997-12-03,842.7962
1997-11-26,844.4249
1997-11-19,838.8452
1997-11-12,838.2715
1997-11-05,834.4856
1997-10-29,831.0907
1997-10-22,832.1653
1997-10-15,835.7374
1997-10-08,836.383
1997-10-01,832.7132
1997-09-24,828.6074
1997-09-17,829.6552
1997-09-10,829.1871
1997-09-03,827.8605
1997-08-27,825.0249
1997-08-20,822.5165
1997-08-13,819.6779
1997-08-06,818.4112
1997-07-30,816.3885
1997-07-23,815.8041
1997-07-16,816.8102
1997-07-09,815.8321
1997-07-02,818.1109
1997-06-25,815.2522
1997-06-18,812.2948
1997-06-11,811.5423
1997-06-04,810.6167
1997-05-28,810.866
1997-05-21,810.4545
1997-05-14,809.8849
1997-05-07,806.7537
1997-04-30,808.9731
1997-04-23,804.2932
1997-04-16,804.2999
1997-04-09,800.5792
1997-04-02,797.2621
1997-03-26,798.6314
1997-03-19,794.6958
1997-03-12,794.6103
1997-03-05,793.2114
1997-02-26,791.6046
1997-02-19,791.0882
1997-02-12,786.8174
1997-02-05,785.0805
1997-01-29,782.4981
1997-01-22,783.2517
1997-01-15,782.3007
1997-01-08,781.0256
1997-01-01,778.8209
1996-12-25,780.4371
1996-12-18,778.4117
1996-12-11,778.7965
1996-12-04,774.765
1996-11-27,776.5405
1996-11-20,770.1718
1996-11-13,771.1005
1996-11-06,768.3821
1996-10-30,766.199
1996-10-23,766.5854
1996-10-16,766.1229
1996-10-09,764.6518
1996-10-02,764.9203
1996-09-25,761.9122
1996-09-18,756.6184
1996-09-11,754.9712
1996-09-04,753.1901
1996-08-28,749.2838
1996-08-21,748.2571
1996-08-14,745.0845
1996-08-07,745.7907
1996-07-31,744.756
